code,kind,level,depth,name,has_link,group_path
PRCG20_2200530007,domestic_tax,小類別,2,医薬品,False,工業製品>化学製品
PRCG20_2200540017,domestic_tax,商品群,3,医薬品,False,工業製品>化学製品>医薬品
PRCG20_2200550033,domestic_tax,品目,4,医薬品（除動物用）,True,工業製品>化学製品>医薬品>医薬品
PRCG20_2200530008,domestic_tax,小類別,2,化学最終製品,False,工業製品>化学製品
PRCG20_2200540018,domestic_tax,商品群,3,油脂加工製品・界面活性剤,False,工業製品>化学製品>化学最終製品
PRCG20_2200550034,domestic_tax,品目,4,石けん・身体洗浄剤,True,工業製品>化学製品>化学最終製品>油脂加工製品・界面活性剤
PRCG20_2200550035,domestic_tax,品目,4,家庭用合成洗剤,True,工業製品>化学製品>化学最終製品>油脂加工製品・界面活性剤
PRCG20_2200550036,domestic_tax,品目,4,柔軟仕上げ剤,True,工業製品>化学製品>化学最終製品>油脂加工製品・界面活性剤
PRCG20_2200550037,domestic_tax,品目,4,界面活性剤,True,工業製品>化学製品>化学最終製品>油脂加工製品・界面活性剤
PRCG20_2200540019,domestic_tax,商品群,3,化粧品・歯磨,False,工業製品>化学製品>化学最終製品
PRCG20_2200550038,domestic_tax,品目,4,仕上用・皮膚用化粧品,False,工業製品>化学製品>化学最終製品>化粧品・歯磨
PRCG20_2200550039,domestic_tax,品目,4,頭髪用化粧品,True,工業製品>化学製品>化学最終製品>化粧品・歯磨
PRCG20_2200550040,domestic_tax,品目,4,歯磨,True,工業製品>化学製品>化学最終製品>化粧品・歯磨
PRCG20_2200540020,domestic_tax,商品群,3,塗料,False,工業製品>化学製品>化学最終製品
PRCG20_2200550041,domestic_tax,品目,4,電気絶縁塗料,True,工業製品>化学製品>化学最終製品>塗料
PRCG20_2200550042,domestic_tax,品目,4,合成樹脂塗料,True,工業製品>化学製品>化学最終製品>塗料
PRCG20_2200550043,domestic_tax,品目,4,シンナー,True,工業製品>化学製品>化学最終製品>塗料
PRCG20_2200540021,domestic_tax,商品群,3,印刷インキ,False,工業製品>化学製品>化学最終製品
PRCG20_2200550044,domestic_tax,品目,4,印刷インキ,True,工業製品>化学製品>化学最終製品>印刷インキ
PRCG20_2200540022,domestic_tax,商品群,3,農薬,False,工業製品>化学製品>化学最終製品
PRCG20_2200550045,domestic_tax,品目,4,農薬,True,工業製品>化学製品>化学最終製品>農薬
PRCG20_2200540023,domestic_tax,商品群,3,ゼラチン・接着剤,False,工業製品>化学製品>化学最終製品
PRCG20_2200550046,domestic_tax,品目,4,接着剤,True,工業製品>化学製品>化学最終製品>ゼラチン・接着剤
PRCG20_2200540024,domestic_tax,商品群,3,写真感光材料,False,工業製品>化学製品>化学最終製品
PRCG20_2200550047,domestic_tax,品目,4,写真感光材料,True,工業製品>化学製品>化学最終製品>写真感光材料
PRCG20_2200540025,domestic_tax,商品群,3,その他の化学最終製品,False,工業製品>化学製品>化学最終製品
PRCG20_2200550048,domestic_tax,品目,4,触媒,True,工業製品>化学製品>化学最終製品>その他の化学最終製品
PRCG20_2200550049,domestic_tax,品目,4,香料,True,工業製品>化学製品>化学最終製品>その他の化学最終製品
PRCG20_2200550050,domestic_tax,品目,4,漂白剤,True,工業製品>化学製品>化学最終製品>その他の化学最終製品
PRCG20_2200620001,domestic_tax,類別,1,石油・石炭製品,False,工業製品
PRCG20_2200630001,domestic_tax,小類別,2,石油製品,False,工業製品>石油・石炭製品
PRCG20_2200640001,domestic_tax,商品群,3,石油製品,False,工業製品>石油・石炭製品>石油製品
PRCG20_2200650001,domestic_tax,品目,4,ガソリン,True,工業製品>石油・石炭製品>石油製品>石油製品
PRCG20_2200650002,domestic_tax,品目,4,ナフサ,True,工業製品>石油・石炭製品>石油製品>石油製品
PRCG20_2200650003,domestic_tax,品目,4,ジェット燃料油,True,工業製品>石油・石炭製品>石油製品>石油製品
PRCG20_2200650004,domestic_tax,品目,4,灯油,True,工業製品>石油・石炭製品>石油製品>石油製品
PRCG20_2200650005,domestic_tax,品目,4,軽油,True,工業製品>石油・石炭製品>石油製品>石油製品
PRCG20_2200650006,domestic_tax,品目,4,Ａ重油,True,工業製品>石油・石炭製品>石油製品>石油製品
PRCG20_2200650007,domestic_tax,品目,4,Ｂ重油・Ｃ重油,True,工業製品>石油・石炭製品>石油製品>石油製品
PRCG20_2200650008,domestic_tax,品目,4,潤滑油,True,工業製品>石油・石炭製品>石油製品>石油製品
PRCG20_2200650009,domestic_tax,品目,4,アスファルト,True,工業製品>石油・石炭製品>石油製品>石油製品
PRCG20_2200650010,domestic_tax,品目,4,液化石油ガス,True,工業製品>石油・石炭製品>石油製品>石油製品
PRCG20_2200630002,domestic_tax,小類別,2,石炭製品・舗装材料,False,工業製品>石油・石炭製品
PRCG20_2200640002,domestic_tax,商品群,3,石炭製品,False,工業製品>石油・石炭製品>石炭製品・舗装材料
PRCG20_2200650011,domestic_tax,品目,4,石炭コークス,True,工業製品>石油・石炭製品>石炭製品・舗装材料>石炭製品
PRCG20_2200640003,domestic_tax,商品群,3,舗装材料,False,工業製品>石油・石炭製品>石炭製品・舗装材料
PRCG20_2200650012,domestic_tax,品目,4,舗装材料,True,工業製品>石油・石炭製品>石炭製品・舗装材料>舗装材料
PRCG20_2200720001,domestic_tax,類別,1,プラスチック製品,False,工業製品
PRCG20_2200730001,domestic_tax,小類別,2,プラスチック製品,False,工業製品>プラスチック製品
PRCG20_2200740001,domestic_tax,商品群,3,プラスチック製品,False,工業製品>プラスチック製品>プラスチック製品
PRCG20_2200750001,domestic_tax,品目,4,プラスチック板,True,工業製品>プラスチック製品>プラスチック製品>プラスチック製品
PRCG20_2200750002,domestic_tax,品目,4,プラスチック管,True,工業製品>プラスチック製品>プラスチック製品>プラスチック製品
PRCG20_2200750003,domestic_tax,品目,4,プラスチック継手,True,工業製品>プラスチック製品>プラスチック製品>プラスチック製品
PRCG20_2200750004,domestic_tax,品目,4,プラスチック雨どい,True,工業製品>プラスチック製品>プラスチック製品>プラスチック製品
PRCG20_2200750005,domestic_tax,品目,4,プラスチックフィルム・シート,True,工業製品>プラスチック製品>プラスチック製品>プラスチック製品
PRCG20_2200750006,domestic_tax,品目,4,プラスチック床材,True,工業製品>プラスチック製品>プラスチック製品>プラスチック製品
PRCG20_2200750007,domestic_tax,品目,4,合成皮革,True,工業製品>プラスチック製品>プラスチック製品>プラスチック製品
PRCG20_2200750008,domestic_tax,品目,4,電気機器用プラスチック製品,True,工業製品>プラスチック製品>プラスチック製品>プラスチック製品
PRCG20_2200750009,domestic_tax,品目,4,輸送機械用プラスチック製品,True,工業製品>プラスチック製品>プラスチック製品>プラスチック製品
PRCG20_2200750010,domestic_tax,品目,4,軟質プラスチック発泡製品,True,工業製品>プラスチック製品>プラスチック製品>プラスチック製品
PRCG20_2200750011,domestic_tax,品目,4,硬質プラスチック発泡製品,True,工業製品>プラスチック製品>プラスチック製品>プラスチック製品
PRCG20_2200750012,domestic_tax,品目,4,強化プラスチック管板類,True,工業製品>プラスチック製品>プラスチック製品>プラスチック製品
PRCG20_2200750013,domestic_tax,品目,4,再生プラスチック成形材料,True,工業製品>プラスチック製品>プラスチック製品>プラスチック製品
PRCG20_2200750014,domestic_tax,品目,4,プラスチック製日用品,True,工業製品>プラスチック製品>プラスチック製品>プラスチック製品
PRCG20_2200750015,domestic_tax,品目,4,プラスチック製中空成形容器,True,工業製品>プラスチック製品>プラスチック製品>プラスチック製品
PRCG20_2200750016,domestic_tax,品目,4,飲料用プラスチックボトル,True,工業製品>プラスチック製品>プラスチック製品>プラスチック製品
PRCG20_2200750017,domestic_tax,品目,4,プラスチック製容器（除中空成形）,True,工業製品>プラスチック製品>プラスチック製品>プラスチック製品
PRCG20_2200750018,domestic_tax,品目,4,医療・衛生用プラスチック製品,True,工業製品>プラスチック製品>プラスチック製品>プラスチック製品
PRCG20_2200820001,domestic_tax,類別,1,窯業・土石製品,False,工業製品
PRCG20_2200830001,domestic_tax,小類別,2,ガラス・ガラス製品,False,工業製品>窯業・土石製品
PRCG20_2200840001,domestic_tax,商品群,3,板ガラス・安全ガラス,False,工業製品>窯業・土石製品>ガラス・ガラス製品
PRCG20_2200850001,domestic_tax,品目,4,板ガラス,False,工業製品>窯業・土石製品>ガラス・ガラス製品>板ガラス・安全ガラス
PRCG20_2200850002,domestic_tax,品目,4,合わせガラス,True,工業製品>窯業・土石製品>ガラス・ガラス製品>板ガラス・安全ガラス
PRCG20_2200850003,domestic_tax,品目,4,強化ガラス,True,工業製品>窯業・土石製品>ガラス・ガラス製品>板ガラス・安全ガラス
PRCG20_2200850004,domestic_tax,品目,4,複層ガラス,True,工業製品>窯業・土石製品>ガラス・ガラス製品>板ガラス・安全ガラス
PRCG20_2200840002,domestic_tax,商品群,3,ガラス繊維・同製品,False,工業製品>窯業・土石製品>ガラス・ガラス製品
PRCG20_2200850005,domestic_tax,品目,4,ガラス繊維・同製品,False,工業製品>窯業・土石製品>ガラス・ガラス製品>ガラス繊維・同製品
PRCG20_2200840003,domestic_tax,商品群,3,その他のガラス製品,False,工業製品>窯業・土石製品>ガラス・ガラス製品
PRCG20_2200850006,domestic_tax,品目,4,ガラス製加工素材,True,工業製品>窯業・土石製品>ガラス・ガラス製品>その他のガラス製品
PRCG20_2200850007,domestic_tax,品目,4,ガラス容器,True,工業製品>窯業・土石製品>ガラス・ガラス製品>その他のガラス製品
PRCG20_2200830002,domestic_tax,小類別,2,セメント・セメント製品,False,工業製品>窯業・土石製品
PRCG20_2200840004,domestic_tax,商品群,3,セメント,False,工業製品>窯業・土石製品>セメント・セメント製品
PRCG20_2200850008,domestic_tax,品目,4,ポルトランドセメント,True,工業製品>窯業・土石製品>セメント・セメント製品>セメント
PRCG20_2200850009,domestic_tax,品目,4,高炉セメント,True,工業製品>窯業・土石製品>セメント・セメント製品>セメント
PRCG20_2200840005,domestic_tax,商品群,3,生コンクリート,False,工業製品>窯業・土石製品>セメント・セメント製品
PRCG20_2200850010,domestic_tax,品目,4,生コンクリート,True,工業製品>窯業・土石製品>セメント・セメント製品>生コンクリート
PRCG20_2200840006,domestic_tax,商品群,3,セメント製品,False,工業製品>窯業・土石製品>セメント・セメント製品
PRCG20_2200850011,domestic_tax,品目,4,コンクリート管・ポール・パイル,False,工業製品>窯業・土石製品>セメント・セメント製品>セメント製品
PRCG20_2200850012,domestic_tax,品目,4,コンクリートブロック,False,工業製品>窯業・土石製品>セメント・セメント製品>セメント製品
PRCG20_2200850013,domestic_tax,品目,4,道路用コンクリート製品,True,工業製品>窯業・土石製品>セメント・セメント製品>セメント製品
PRCG20_2200850014,domestic_tax,品目,4,プレストレストコンクリート製品,True,工業製品>窯業・土石製品>セメント・セメント製品>セメント製品
PRCG20_2200850015,domestic_tax,品目,4,窯業外装材,True,工業製品>窯業・土石製品>セメント・セメント製品>セメント製品
PRCG20_2200850016,domestic_tax,品目,4,気泡コンクリート製品,True,工業製品>窯業・土石製品>セメント・セメント製品>セメント製品
PRCG20_2200830003,domestic_tax,小類別,2,陶磁器,False,工業製品>窯業・土石製品
PRCG20_2200840007,domestic_tax,商品群,3,陶磁器,False,工業製品>窯業・土石製品>陶磁器
PRCG20_2200850017,domestic_tax,品目,4,衛生陶器,True,工業製品>窯業・土石製品>陶磁器>陶磁器
PRCG20_2200850018,domestic_tax,品目,4,陶磁器製食器,True,工業製品>窯業・土石製品>陶磁器>陶磁器
PRCG20_2200850019,domestic_tax,品目,4,電気用陶磁器,True,工業製品>窯業・土石製品>陶磁器>陶磁器
PRCG20_2200830004,domestic_tax,小類別,2,その他窯業・土石製品,False,工業製品>窯業・土石製品
PRCG20_2200840008,domestic_tax,商品群,3,耐火物,False,工業製品>窯業・土石製品>その他窯業・土石製品
PRCG20_2200850020,domestic_tax,品目,4,耐火物,True,工業製品>窯業・土石製品>その他窯業・土石製品>耐火物
PRCG20_2200840009,domestic_tax,商品群,3,その他の建設用土石製品,False,工業製品>窯業・土石製品>その他窯業・土石製品
PRCG20_2200850021,domestic_tax,品目,4,石こうボード・粘土かわら,False,工業製品>窯業・土石製品>その他窯業・土石製品>その他の建設用土石製品
PRCG20_2200840010,domestic_tax,商品群,3,炭素・黒鉛製品,False,工業製品>窯業・土石製品>その他窯業・土石製品
PRCG20_2200850022,domestic_tax,品目,4,炭素・黒鉛製品,False,工業製品>窯業・土石製品>その他窯業・土石製品>炭素・黒鉛製品
PRCG20_2200840011,domestic_tax,商品群,3,研磨材,False,工業製品>窯業・土石製品>その他窯業・土石製品
PRCG20_2200850023,domestic_tax,品目,4,研磨材,True,工業製品>窯業・土石製品>その他窯業・土石製品>研磨材
PRCG20_2200840012,domestic_tax,商品群,3,その他の窯業・土石製品,False,工業製品>窯業・土石製品>その他窯業・土石製品
PRCG20_2200850024,domestic_tax,品目,4,石工品,True,工業製品>窯業・土石製品>その他窯業・土石製品>その他の窯業・土石製品
PRCG20_2200850025,domestic_tax,品目,4,生石灰,True,工業製品>窯業・土石製品>その他窯業・土石製品>その他の窯業・土石製品
PRCG20_2200920001,domestic_tax,類別,1,鉄鋼,False,工業製品
PRCG20_2200930001,domestic_tax,小類別,2,銑鉄・粗鋼,False,工業製品>鉄鋼
PRCG20_2200940001,domestic_tax,商品群,3,フェロアロイ,False,工業製品>鉄鋼>銑鉄・粗鋼
PRCG20_2200950001,domestic_tax,品目,4,フェロマンガン,True,工業製品>鉄鋼>銑鉄・粗鋼>フェロアロイ
